"entity","device","service_product","count"
"VDC","VDC49551","MYCAT","7"
"VDC","VDC49551","TMNTOPUP","7"
"VDC","VDC49551","TRUE","7"
"VDC","VDC49551","TRUEPROSERM","7"
"VDP","VFE1148","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE1148","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFE1148","เอส-โคล่า","7"
"VDP","VFE1148","เอ็ม-150","7"
"VDP","VFE1148","สิงห์ เลมอนโซดา 330 มล.","7"
"VDP","VFS1509","เขาช่อง ถั่วลิสงอบเกลือ 42 กรัม","7"
"VDP","VFE1148","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE1148","แฟนต้า แดง 245 มล.","7"
"VDP","VFE1148","เป๊ปซี่ สลิม 245 มล.","7"
"VDP","VFE1148","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE1148","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE1148","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE1148","เนสกาแฟ ลาเต้","7"
"VDP","VFE1148","ซีวิท-ออเร้นจ์","7"
"VDP","VFE1148","ชเวปส์","7"
"VDP","VFE1148","โค้ก-สลิม","7"
"VDP","VFE1148","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDP","VFE1148","611 เอ็มจอย 300ml. องุ่น","7"
"VDP","VFE1148","611 เอ็มจอย300ml ลิ้นจี่","7"
"VDP","VFE421","เนสกาแฟ ลาเต้","7"
"VDP","VFE1587","UFC- เฉาก๊วย","7"
"VDC","VDC49612","AIS","7"
"VDC","VDC49612","AISPROSERM","7"
"VDC","VDC49612","DTAC","7"
"VDC","VDC49612","DTACPROSERM","7"
"VDC","VDC49612","KBANKDEPOSIT","7"
"VDC","VDC49612","KTBDEPOSIT","7"
"VDC","VDC49612","MYCAT","7"
"VDC","VDC49612","SCBDEPOSIT","7"
"VDC","VDC49612","TMNTOPUP","7"
"VDC","VDC49612","TRUE","7"
"VDC","VDC49612","TRUEPROSERM","7"
"VDP","VFE1587","เครื่องดื่มกัญชง ตรา คามูซี","7"
"VDP","VFE1587","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDP","VFE1587","ชเวปส์","7"
"VDP","VFE1587","ซีวิท-เลมอน","7"
"VDP","VFE1587","ซีวิท-ออเร้นจ์","7"
"VDP","VFE1587","เนสกาแฟ ลาเต้","7"
"VDP","VFE1587","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE1587","บิ๊กกรีนที","7"
"VDP","VFE1098","น้ำดื่มดราก้อน 6.11","7"
"VDP","VFE421","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE421","บิ๊กกรีนที","7"
"VDP","VFE1587","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE1587","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE1587","แฟนต้า แดง 245 มล.","7"
"VDP","VFE1587","สิงห์ เลมอนโซดา 330 มล.","7"
"VDP","VFE1587","เอ็ม-150","7"
"VDP","VFE1587","เอส-โคล่า","7"
"VDP","VFE1587","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFE1587","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE1587","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","7"
"VDP","VFE421","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE2366","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","7"
"VDC","VDC61262","DTAC","7"
"VDP","VFE2366","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE2366","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFS1623","เจเล่ บิวตี้ แบล็คเคอเรนท์ 150 กรัม","7"
"VDP","VFS1623","เจเล่ บิวตี้ วิตามิน เอ.ซี.อี. 150 กรัม","7"
"VDP","VFS1623","นมไวตามิ้ลค์ กล่องรสงาดำ","7"
"VDP","VFE2366","เอส-โคล่า","7"
"VDP","VFS1623","โฟร์โมสต์ นมยูเอชที รสจืด 225 มล.","7"
"VDP","VFS1623","โฟร์โมสต์ยูเอที225มล.รสหวาน","7"
"VDP","VFS1623","โฟร์โมสต์ โอเมก้าโยเกิร์ต รสผลไม้","7"
"VDP","VFE2366","สิงห์ เลมอนโซดา 330 มล.","7"
"VDP","VFE2366","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE2366","แฟนต้า แดง 245 มล.","7"
"VDP","VFE2366","เบอร์ดี้เอสเปรสโซ","7"
"VDP","VFS1623","โฟร์โมสต์ โอเมก้าโยเกิร์ต รสส้ม","7"
"VDP","VFS1623","มาม่า คัพ-โจ๊กไก่","7"
"VDP","VFS1623","มาม่า คัพ-โจ๊กหมู","7"
"VDC","VDC33370","TRUE","7"
"VDC","VDC33370","TMNTOPUP","7"
"VDC","VDC33370","STEAMWALLET","7"
"VDC","VDC33370","SCBDEPOSIT","7"
"VDC","VDC33370","PENGUIN","7"
"VDC","VDC33370","PEA","7"
"VDC","VDC33370","KTBDEPOSIT","7"
"VDC","VDC33370","KBANKDEPOSIT","7"
"VDC","VDC33370","GSBDEPOSIT","7"
"VDC","VDC33370","DTACPROSERM","7"
"VDC","VDC33370","DTAC","7"
"VDC","VDC33370","AISPROSERM","7"
"VDC","VDC33370","AIS","7"
"VDC","VDC33370","AIRPAYWALLET","7"
"VDC","VDC33370","3BBONLINE","7"
"VDC","VDC61262","GSBDEPOSIT","7"
"VDC","VDC61262","TRUEPOSTPAID","7"
"VDC","VDC61262","TRUE","7"
"VDP","VFE263","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.","7"
"VDP","VFS1623","ยูนิฟ น้ำผักผสมผลไม้รวมผักใบเขียว","7"
"VDP","VFE2366","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE1616","UFC- เฉาก๊วย","7"
"VDP","VFE1616","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDP","VFE1616","ชเวปส์","7"
"VDP","VFE1616","ซีวิท-เลมอน","7"
"VDP","VFE1616","ซีวิท-ออเร้นจ์","7"
"VDP","VFE1616","เนสกาแฟ ลาเต้","7"
"VDP","VFE1616","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE1616","บิ๊กกรีนที","7"
"VDP","VFE1616","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","7"
"VDP","VFE1616","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE1616","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE1616","เบอร์ดี้เอสเปรสโซ","7"
"VDP","VFE1616","แฟนต้า แดง 245 มล.","7"
"VDP","VFE1616","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE1616","ลิปตัน ไอซ์ที","7"
"VDP","VFE1616","เอส-โคล่า","7"
"VDP","VFE1616","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFE1616","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE1616","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","7"
"VDP","VFE2366","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE2366","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","7"
"VDP","VFE2366","บิ๊กกรีนที","7"
"VDP","VFE2366","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE2366","เนสกาแฟ ลาเต้","7"
"VDP","VFE2366","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.","7"
"VDP","VFE2366","ซีวิท-ออเร้นจ์","7"
"VDP","VFE2366","ซีวิท-เลมอน","7"
"VDP","VFE2366","ชเวปส์","7"
"VDP","VFE2366","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDP","VFE2366","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","7"
"VDP","VFE2366","UFC- เฉาก๊วย","7"
"VDP","VFE1692","611 น้ำเกลือแร่(Six.Eleven)","7"
"VDC","VDC33307","TRUE","7"
"VDC","VDC33307","TMNTOPUP","7"
"VDC","VDC33307","RABBITLINEPAY","7"
"VDP","VFE1692","611 น้ำวิตามินซี (Six.Eleven)","7"
"VDP","VFE1692","UFC- เฉาก๊วย","7"
"VDP","VFE1692","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","7"
"VDP","VFE1692","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDP","VFE1692","ชเวปส์","7"
"VDP","VFE1692","ซีวิท-เลมอน","7"
"VDP","VFE1692","ซีวิท-ออเร้นจ์","7"
"VDP","VFE1692","น้ำดื่มเวนดิ้งพลัส อัลคาไลน์วอเตอร์","7"
"VDP","VFE1692","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.","7"
"VDP","VFE1692","เนสกาแฟ ลาเต้","7"
"VDP","VFE1692","เนสกาแฟ เอสเปรสโซ","7"
"VDC","VDC51719","AIRPAYWALLET","7"
"VDC","VDC51719","AIS","7"
"VDC","VDC51719","AISBILL","7"
"VDC","VDC51719","AISPROSERM","7"
"VDC","VDC51719","BAACDEPOSIT","7"
"VDC","VDC51719","BAYDEPOSIT","7"
"VDC","VDC51719","DTAC","7"
"VDC","VDC51719","DTACPROSERM","7"
"VDC","VDC51719","GSBDEPOSIT","7"
"VDC","VDC51719","GSBDEPOSITONLINE","7"
"VDC","VDC51719","KBANKDEPOSIT","7"
"VDC","VDC51719","KTBDEPOSIT","7"
"VDC","VDC51719","SCBDEPOSIT","7"
"VDC","VDC51719","TMNEPIN","7"
"VDC","VDC51719","TMNTOPUP","7"
"VDC","VDC51719","TRUE","7"
"VDC","VDC51719","TRUEPOSTPAID","7"
"VDC","VDC33307","MYCAT","7"
"VDC","VDC33307","DTACPROSERM","7"
"VDC","VDC33307","DTAC","7"
"VDC","VDC33307","AISPROSERM","7"
"VDC","VDC33307","AIS","7"
"VDP","VFE1692","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","7"
"VDP","VFE1692","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE1692","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE1692","เบอร์ดี้เอสเปรสโซ","7"
"VDP","VFE1692","แฟนต้า แดง 245 มล.","7"
"VDP","VFE1692","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE1692","ลิปตัน ไอซ์ที","7"
"VDP","VFE1692","สิงห์ เลมอนโซดา 330 มล.","7"
"VDP","VFE1692","เอส-โคล่า","7"
"VDP","VFE1692","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFE1692","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE1692","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","7"
"VDP","VFE2366","611 เอ็มจอย300ml ลิ้นจี่","7"
"VDP","VFE2366","611 น้ำวิตามินซี (Six.Eleven)","7"
"VDP","VFE2366","611 น้ำเกลือแร่(Six.Eleven)","7"
"VDP","VFE421","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE421","เบอร์ดี้เอสเปรสโซ","7"
"VDP","VFE421","แฟนต้า แดง 245 มล.","7"
"VDP","VFE421","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE421","สิงห์ เลมอนโซดา 330 มล.","7"
"VDP","VFE421","เอส-โคล่า","7"
"VDP","VFE421","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFE421","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE421","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","7"
"VDC","VDC45404","TRUE","7"
"VDC","VDC45404","TMNTOPUP","7"
"VDC","VDC45404","MYCAT","7"
"VDC","VDC45404","DTACPROSERM","7"
"VDC","VDC45404","DTAC","7"
"VDC","VDC45404","AISPROSERM","7"
"VDC","VDC45404","AIS","7"
"VDP","VFE438","611 น้ำเกลือแร่(Six.Eleven)","7"
"VDP","VFE438","611 น้ำวิตามินซี (Six.Eleven)","7"
"VDP","VFE438","UFC- เฉาก๊วย","7"
"VDP","VFE438","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","7"
"VDP","VFE438","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDP","VFE438","ชเวปส์","7"
"VDP","VFE438","ซีวิท-เลมอน","7"
"VDP","VFE438","ซีวิท-ออเร้นจ์","7"
"VDP","VFE438","น้ำดื่มเวนดิ้งพลัส อัลคาไลน์วอเตอร์","7"
"VDP","VFE438","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.","7"
"VDP","VFE438","เนสกาแฟ ลาเต้","7"
"VDC","VDC45354","TRUE","7"
"VDC","VDC45354","TMNTOPUP","7"
"VDC","VDC45354","MYCAT","7"
"VDC","VDC45354","DTACPROSERM","7"
"VDC","VDC45354","DTAC","7"
"VDC","VDC45354","AISPROSERM","7"
"VDC","VDC45354","AISBILL","7"
"VDC","VDC45354","AIS","7"
"VDP","VFE438","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE438","บิ๊กกรีนที","7"
"VDP","VFE438","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","7"
"VDP","VFE438","บิ๊กโคล่า-น้ำดำ","7"
"VDP","VFE438","เบอร์ดี้โรบัสต้า 180 มล.","7"
"VDP","VFE438","เบอร์ดี้เอสเปรสโซ","7"
"VDP","VFE438","แฟนต้า แดง 245 มล.","7"
"VDC","VDC71790","FOODCOURT_TOPUP","7"
"VDC","VDC61262","TMNTOPUP","7"
"VDC","VDC61262","SCBDEPOSIT","7"
"VDP","VFE513","611 น้ำเกลือแร่(Six.Eleven)","7"
"VDP","VFE956","เอส เพลย์ ครีมโซดา","7"
"VDP","VFS1678","เขาช่อง ถั่วลิสงอบเกลือ 42 กรัม","7"
"VDP","VFS1678","โคอะล่ามาร์ช-ช๊อกโกแล็ต","7"
"VDP","VFS1678","โคอะล่ามาร์ช-สตรอเบอร์รี","7"
"VDP","VFS1678","นมถั่วเหลืองแลตตาซอย รสหวาน250มล.","7"
"VDP","VFE513","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","7"
"VDP","VFE2451","611 น้ำวิตามินซี (Six.Eleven)","7"
"VDP","VFE2451","UFC- เฉาก๊วย","7"
"VDP","VFE2451","คาราบาวแดง","7"
"VDC","VDC52658","AIS","7"
"VDC","VDC52658","AISPROSERM","7"
"VDC","VDC52658","DTAC","7"
"VDC","VDC52658","DTACPROSERM","7"
"VDC","VDC52658","KBANKDEPOSIT","7"
"VDC","VDC52658","PEA","7"
"VDC","VDC52658","TMNTOPUP","7"
"VDC","VDC52658","TRUE","7"
"VDC","VDC45223","TRUEPROSERM","7"
"VDC","VDC45223","TRUE","7"
"VDC","VDC45223","TMNTOPUP","7"
"VDC","VDC45223","MYCAT","7"
"VDC","VDC45223","KTBDEPOSIT","7"
"VDP","VFE2451","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","7"
"VDP","VFE2451","โค้ก-ซีโร่ 245ml. (1x12)","7"
"VDC","VDC45223","KBANKDEPOSIT","7"
"VDC","VDC45223","DTACPROSERM","7"
"VDC","VDC45223","DTAC","7"
"VDC","VDC45223","APLAY","7"
"VDC","VDC45223","AISPROSERM","7"
"VDC","VDC45223","AIS","7"
"VDP","VFS1678","นมไวตามิ้ลค์ กล่องรสงาดำ","7"
"VDP","VFS1678","นมไวตามิ้ลค์ กล่องสูตรออริจินอล 300 มล.","7"
"VDP","VFS1678","นิสชิน พรีเมี่ยมคัพ รสไก่เผ็ดเกาหลี","7"
"VDP","VFE2451","ชเวปส์","7"
"VDP","VFE2451","ซีวิท-เลมอน","7"
"VDP","VFE2451","น้ำดื่มเวนดิ้งพลัส อัลคาไลน์วอเตอร์","7"
"VDP","VFE2451","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.","7"
"VDP","VFE2451","เนสกาแฟ ลาเต้","7"
"VDP","VFE2451","เนสกาแฟ เอสเปรสโซ","7"
"VDP","VFE2451","บิ๊กกรีนที","7"
"VDP","VFS1678","พริงเกิลส์-ซาวครีม","7"
"VDP","VFS1678","พริงเกิลส์-ดั้งเดิม","7"
"VDP","VFS1678","โฟร์โมสต์ยูเอที225มล.รสหวาน","7"
"VDP","VFS1678","มาม่า คัพ ต้มยำกุ้งน้ำข้น 60 กรัม","7"
"VDP","VFS1678","มิลค์โก้ (ซอง) รสหวาน","7"
"VDP","VFS1678","ยูนิฟ น้ำผักผสมผลไม้รวม แครอทม่วง","7"
"VDP","VFS1678","ยูนิฟ น้ำผักผสมผลไม้รวมผักใบเขียว","7"
"VDP","VFE2503","เอส เพลย์ ครีมโซดา","7"
"VDP","VFE2503","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","7"
"VDP","VFE2503","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE438","เมจิกฟาร์ม มะพร้าว","7"
"VDP","VFE438","ลิปตัน ไอซ์ที","7"
"VDC","VDC69364","TRUEPROSERM","7"
"VDC","VDC69364","TRUEPOSTPAID","7"
"VDC","VDC69364","TRUE","7"
"VDC","VDC69364","TMNTOPUP","7"
"VDC","VDC69364","TMNEPIN","7"
"VDC","VDC69364","SCBDEPOSIT","7"
"VDC","VDC69364","PEA","7"
"VDC","VDC69364","MYCAT","7"
"VDC","VDC69364","KTBDEPOSIT","7"
"VDC","VDC69364","KBANKDEPOSIT","7"
"VDC","VDC69364","GSBDEPOSITONLINE","7"
"VDC","VDC69364","DTAC","7"
